t,U,I,throttle0,throttle1,throttle2,throttle3
1774271479.670,18.00,0.055,1,0,0,0
1774271479.772,18.00,0.055,1,0,0,0
1774271479.873,18.00,0.055,1,0,0,0
1774271479.954,18.00,0.055,1,0,0,0
1774271480.035,18.00,0.055,1,0,0,0
1774271480.136,18.00,0.055,3,0,0,0
1774271480.238,18.00,0.055,10,0,0,0
1774271480.319,18.00,0.055,10,0,0,0
1774271480.420,18.00,0.087,1,0,0,0
1774271480.521,18.00,0.087,0,0,0,0
1774271480.603,18.00,0.087,0,0,0,0
1774271480.684,18.00,0.087,0,0,0,0
1774271480.785,18.00,0.102,0,0,0,0
1774271480.886,18.00,0.102,0,0,0,0
1774271480.967,18.00,0.102,0,0,0,0
1774271481.069,18.00,0.102,0,0,0,0
1774271481.170,18.00,0.066,0,0,0,0
1774271481.251,18.00,0.066,0,0,0,0
1774271481.332,18.00,0.066,0,0,0,0
1774271481.433,18.00,0.160,0,29,0,0
1774271481.535,18.00,0.160,0,20,0,0
1774271481.616,18.00,0.160,0,0,0,0
1774271481.717,18.00,0.160,0,0,0,0
1774271481.798,18.00,0.150,0,0,0,0
1774271481.899,18.00,0.150,0,0,0,0
1774271481.980,18.00,0.150,0,0,0,0
1774271482.082,18.00,0.150,0,0,0,0
1774271482.183,18.00,0.055,0,0,0,0
1774271482.264,18.00,0.055,0,0,0,0
1774271482.365,18.00,0.055,0,0,0,0
1774271482.446,18.00,0.055,0,0,8,0
1774271482.548,18.00,0.158,0,0,8,0
1774271482.629,18.00,0.158,0,0,15,0
1774271482.730,18.00,0.158,0,0,11,0
1774271482.831,18.00,0.158,0,0,0,0
1774271482.912,18.00,0.173,0,0,0,0
1774271483.014,18.00,0.173,0,0,0,0
1774271483.095,18.00,0.173,0,0,0,0
1774271483.196,18.00,0.173,0,0,0,0
1774271483.277,18.00,0.068,0,0,0,0
1774271483.378,18.00,0.068,0,0,0,0
1774271483.479,18.00,0.068,0,0,0,0
1774271483.560,18.00,0.068,0,0,0,6
1774271483.641,18.00,0.135,0,0,0,6
1774271483.742,18.00,0.135,0,0,0,6
1774271483.843,18.00,0.135,0,0,0,6
1774271483.924,18.00,0.135,0,0,0,6
1774271484.026,18.00,0.178,0,0,0,6
1774271484.127,18.00,0.178,0,0,0,6
1774271484.208,18.00,0.178,0,0,0,6
1774271484.289,18.00,0.178,0,0,0,6
1774271484.390,18.00,0.086,0,0,0,6
1774271484.491,18.00,0.086,0,0,0,6
1774271484.572,18.00,0.086,0,0,0,6
1774271484.674,18.00,0.055,0,0,0,6
1774271484.775,18.00,0.055,0,0,0,6
1774271484.856,18.00,0.055,0,0,0,0
1774271484.937,18.00,0.055,0,0,0,0
1774271485.039,18.00,0.055,0,0,0,0
1774271485.140,18.00,0.055,0,0,0,0
1774271485.221,18.00,0.055,0,0,0,0
1774271485.322,18.00,0.055,0,0,0,0
1774271485.424,18.00,0.150,0,0,0,0
1774271485.505,18.00,0.150,0,0,0,0
1774271485.606,18.00,0.150,0,0,0,0
1774271485.707,18.00,0.150,0,0,0,0
1774271485.789,18.00,0.097,0,0,0,0
1774271485.870,18.00,0.097,0,0,0,0
1774271485.971,18.00,0.097,0,0,0,0
1774271486.072,18.00,0.097,0,0,0,0
1774271486.153,18.00,0.055,0,0,0,0
1774271486.255,18.00,0.055,0,0,0,0
1774271486.356,18.00,0.055,0,0,0,0
1774271486.437,18.00,0.055,0,0,0,0
1774271486.518,18.00,0.055,0,0,0,0
1774271486.620,18.00,0.055,0,0,0,0
1774271486.721,18.00,0.055,0,0,0,0
1774271486.802,18.00,0.055,0,0,0,0
1774271486.883,18.00,0.055,0,0,0,0
1774271486.985,18.00,0.055,0,0,0,0
1774271487.086,18.00,0.055,0,0,0,0
1774271487.167,18.00,0.055,0,0,0,0
1774271487.268,18.00,0.055,0,0,0,0
1774271487.369,18.00,0.055,0,0,0,0
1774271487.451,18.00,0.055,0,0,0,0
1774271487.532,18.00,0.055,0,0,0,0
1774271487.633,18.00,0.055,0,0,0,0
1774271487.734,18.00,0.055,1,0,0,0
1774271487.815,18.00,0.055,1,0,0,0
1774271487.917,18.00,0.055,1,0,0,0
1774271488.018,18.00,0.055,1,0,0,0
1774271488.099,18.00,0.055,1,0,0,0
1774271488.200,18.00,0.055,1,0,0,0
1774271488.281,18.00,0.055,3,0,0,0
1774271488.382,18.00,0.055,6,0,0,0
1774271488.463,18.00,0.055,8,0,0,0
1774271488.565,18.00,0.055,11,0,0,0
1774271488.666,18.00,0.122,15,0,0,0
1774271488.747,18.00,0.122,18,0,0,0
1774271488.848,18.00,0.122,22,0,0,0
1774271488.929,18.00,0.122,22,0,0,0
1774271489.030,18.00,0.211,23,0,0,0
1774271489.112,18.00,0.211,23,0,0,0
1774271489.213,18.00,0.211,23,0,0,0
1774271489.314,18.00,0.211,23,0,0,0
1774271489.395,18.00,0.256,23,0,0,0
1774271489.497,18.00,0.256,25,0,0,0
1774271489.598,18.00,0.256,32,0,0,0
1774271489.679,18.00,0.256,36,0,0,0
1774271489.760,18.00,0.425,39,0,0,0
1774271489.861,18.00,0.425,48,0,0,0
1774271489.963,18.00,0.425,67,0,0,0
1774271490.044,18.00,0.425,74,0,0,0
1774271490.146,18.00,1.058,74,0,0,0
1774271490.247,18.00,1.058,77,0,0,0
1774271490.328,18.00,1.058,77,0,0,0
1774271490.409,18.00,1.058,79,0,0,0
1774271490.510,18.00,1.881,81,0,0,0
1774271490.612,19.31,1.881,81,0,0,0
1774271490.693,31.04,1.881,82,0,0,0
1774271490.794,22.97,0.423,84,0,0,0
1774271490.896,19.45,0.423,86,0,0,0
1774271490.977,18.00,0.423,0,0,0,0
1774271491.058,18.00,0.423,0,0,0,0
1774271491.159,18.00,0.035,0,0,0,0
1774271491.261,18.00,0.035,0,0,0,0
1774271491.342,18.00,0.035,0,0,0,0
1774271491.443,18.00,0.035,0,0,0,0
1774271491.524,18.00,0.053,0,0,0,0
1774271491.625,18.00,0.053,0,0,0,0
1774271491.706,18.00,0.053,0,0,0,0
1774271491.808,18.00,0.053,0,0,0,0
1774271491.909,18.00,0.216,0,0,0,0
1774271491.990,18.00,0.216,0,0,0,0
1774271492.091,18.00,0.216,0,0,0,0
1774271492.172,18.00,0.216,0,0,0,0
1774271492.273,18.00,0.359,0,0,0,0
1774271492.354,18.00,0.359,0,0,0,0
1774271492.456,18.00,0.359,0,0,0,0
1774271492.557,18.00,0.359,0,0,0,0
1774271492.638,18.00,0.055,0,0,0,0
1774271492.740,18.00,0.055,0,0,0,0
1774271492.841,18.00,0.055,0,0,0,0
1774271492.922,18.00,0.055,0,0,0,0
1774271493.003,18.00,0.055,0,0,0,0
1774271493.104,18.00,0.055,0,0,0,0
1774271493.206,18.00,0.055,0,0,0,0
1774271493.287,18.00,0.055,0,0,0,0
1774271493.388,18.00,0.055,0,0,0,0
1774271493.489,18.00,0.055,0,0,0,0
1774271493.571,18.00,0.055,0,0,0,0
1774271493.652,18.00,0.055,0,0,0,0
1774271493.753,18.00,0.055,0,0,0,0
1774271493.854,18.00,0.055,0,0,0,0
1774271493.935,18.00,0.055,0,0,0,0
1774271494.036,18.00,0.055,0,0,0,0
1774271494.137,18.00,0.055,0,0,0,0
1774271494.218,18.00,0.055,0,0,0,0
1774271494.300,18.00,0.055,0,0,0,0
1774271494.401,18.00,0.056,0,0,0,0
1774271494.502,18.00,0.056,0,0,0,0
1774271494.583,18.00,0.056,0,0,0,0
1774271494.684,18.00,0.056,0,0,0,0
1774271494.765,18.00,0.055,0,0,0,0
1774271494.867,18.00,0.055,0,0,0,0
1774271494.948,18.00,0.055,0,0,0,0
1774271495.049,18.00,0.055,0,0,0,0
1774271495.150,18.00,0.053,0,0,0,0
1774271495.231,18.00,0.053,0,0,0,0
1774271495.333,18.00,0.053,0,0,0,0
1774271495.414,18.00,0.053,0,0,0,0
1774271495.515,18.00,0.055,0,0,0,0
1774271495.596,18.00,0.055,0,0,0,0
1774271495.697,18.00,0.055,0,0,0,0
1774271495.799,18.00,0.055,0,0,0,0
1774271495.880,18.00,0.055,0,0,0,0
1774271495.981,18.00,0.055,0,0,0,0
1774271496.063,18.00,0.055,0,0,0,0
1774271496.164,18.00,0.055,0,0,0,0
1774271496.245,18.00,0.055,0,0,0,0
1774271496.346,18.00,0.055,0,0,0,0
1774271496.448,18.00,0.055,0,0,0,0
1774271496.529,18.00,0.055,0,0,0,0
1774271496.630,18.00,0.055,0,0,0,0
1774271496.731,18.00,0.055,0,0,0,0
1774271496.812,18.00,0.055,0,0,0,0
1774271496.893,18.00,0.055,0,0,0,0
1774271496.995,18.00,0.055,0,0,0,0
1774271497.096,18.00,0.055,0,0,0,0
1774271497.177,18.00,0.055,0,0,0,0
1774271497.278,18.00,0.055,0,0,0,0
1774271497.380,18.00,0.055,0,0,0,0
1774271497.461,18.00,0.055,0,0,0,0
1774271497.562,18.00,0.055,0,0,0,0
1774271497.643,18.00,0.055,0,0,0,0
1774271497.744,18.00,0.055,0,0,0,0
1774271497.826,18.00,0.055,0,0,0,0
1774271497.927,18.00,0.055,0,0,0,0
1774271498.028,18.00,0.055,0,0,0,0
1774271498.109,18.00,0.055,0,0,0,0
1774271498.211,18.00,0.055,0,0,0,0
1774271498.292,18.00,0.055,0,0,0,0
1774271498.421,18.00,0.055,0,0,0,0
1774271498.531,18.00,0.055,0,0,0,0
1774271498.615,18.00,0.055,0,0,0,0
1774271498.719,18.00,0.055,0,0,0,0
1774271498.821,18.00,0.055,0,0,0,0
1774271498.904,18.00,0.055,0,0,0,0
1774271499.006,18.00,0.055,0,0,0,0
1774271499.108,18.00,0.055,0,0,0,0
1774271499.190,18.00,0.055,0,0,0,0
1774271499.293,18.00,0.055,0,0,0,0
1774271499.396,18.00,0.055,0,0,0,0
1774271499.479,18.00,0.055,0,0,0,0
1774271499.581,18.00,0.055,0,0,0,0
1774271499.684,18.00,0.055,0,0,0,0
1774271499.769,18.00,0.055,0,0,0,0
1774271499.855,18.00,0.055,0,0,0,0
1774271499.938,18.00,0.055,0,0,0,0
1774271500.028,18.00,0.055,0,0,0,0
1774271500.112,18.00,0.055,0,0,0,0
1774271500.195,18.00,0.055,0,0,0,0
1774271500.298,18.00,0.055,0,0,0,0
1774271500.401,18.00,0.055,0,0,0,0
1774271500.483,18.00,0.055,0,0,0,0
1774271500.566,18.00,0.055,0,0,0,0
1774271500.652,18.00,0.055,0,0,0,0
1774271500.735,18.00,0.055,0,0,0,0
1774271500.837,18.00,0.055,0,0,0,0
1774271500.921,18.00,0.055,0,0,0,0
